"PREC","pop_total","pop_hisp_pct","pop_income","pop_college_pct","VR_total_2020","VR_hisp_pct_2020","VR_turnout_2020","votes_trump_2020","votes_biden_2020","votes_trump_pct_2020","votes_biden_pct_2020","votes_total_2020","VR_total_2016","VR_hisp_pct_2016","VR_turnout_2016","votes_trump_2016","votes_clinton_2016","votes_trump_pct_2016","votes_total_2016","votes_clinton_pct_2016","votes_trump_difference"
"3053",3391.7373676497,35.0692466580245,72418.100591716,66.5116266009671,2034,14,72.6647000983284,688,772,46.5493910690122,52.2327469553451,1478,1721,13.5,64.6717024985474,552,482,49.5956873315364,1113,43.3063791554358,-3.04629626252421
"4157",3411.6375980688,82.0677222410417,48283.4522673031,21.4491087049063,1792,60.7,59.2075892857143,193,853,18.1903864278982,80.3958529688973,1061,1709,66.2,50.7899356348742,146,667,16.8202764976959,868,76.8433179723502,1.37010993020236
"2039",2890.40795549949,87.8401823915668,44382.4475843209,16.1858276794322,1410,68.7,65.177304964539,174,730,18.9336235038085,79.4341675734494,919,1318.25925925926,73.7753086419753,54.628719130166,136.024691358025,548.123456790123,18.8884317355825,720.148148148148,76.1125968593568,0.0451917682259619
"2045",2948.85734358431,72.1005390862926,63251.3007915567,30.3202912863892,2061,60.9,70.6453178068899,290,1138,19.9175824175824,78.1593406593407,1456,1947,64.6,65.3826399589111,259,956,20.3456402199529,1273,75.0981932443048,-0.428057802370454
"2048",4986,89.0092258323305,41818,10.4300385109114,1809,82.5,52.7363184079602,227,709,23.7945492662474,74.3186582809224,954,1736,82.4,42.7995391705069,148,557,19.9192462987887,743,74.9663526244953,3.87530296745868
"2041",4856,92.0716639209226,56975,7.11864406779661,2851,78.5,58.7863907400912,458,1201,27.326968973747,71.6587112171838,1676,2771,81.1,49.4767232046193,312,995,22.7571115973742,1371,72.5747629467542,4.56985737637284
"2059",5858,84.4144759303517,39135,10.8710965015262,2360,70.6,54.6186440677966,363,907,28.1613653995345,70.3646237393328,1289,2235,74,47.7852348993289,267,748,25,1068,70.0374531835206,3.16136539953452
"2052",2386.52123830094,94.018844735764,39213,4.15430267062314,1023,81.8,52.297165200391,153,373,28.5981308411215,69.7196261682243,535,992,83.1,44.4556451612903,83,339,18.8208616780045,441,76.8707482993197,9.77726916311696
"3129",4606.99176938487,51.7074601333535,87052.3591000223,47.0721065088533,3357,41.9,72.3264819779565,929,1447,38.2619439868204,59.5963756177924,2428,3179,42.2,62.8184963825102,783,1073,39.2088132198298,1997,53.7305958938408,-0.946869233009323
"4041",3525.65100910877,39.3180993833877,31333,8.16917728852839,2108,27.1,53.3681214421252,143,967,12.7111111111111,85.9555555555555,1125,2066,22,45.837366892546,80,847,8.44772967265047,947,89.4403379091869,4.26338143846064
"2056",2791.94354648706,89.5379950053514,45669.3695652174,10.9378139705066,1439,75.1,59.2077831827658,234,606,27.4647887323944,71.1267605633803,852,1387,76.1,51.1896178803172,181,496,25.4929577464789,710,69.8591549295775,1.9718309859155
"2058",4659.96992831827,92.9328628895962,35402.3195156032,7.57346194910024,2290,79,55.6331877729258,360,892,28.2574568288854,70.0156985871272,1274,2185,79.6,47.9176201372998,250,752,23.8777459407832,1047,71.8242597898758,4.37971088810221
"2082",4233.23635879834,84.3798549015304,34107.3023525995,14.7237191978115,1600,65.2,58.1875,290,625,31.1493018259936,67.1321160042965,931,1503,66.5,47.8376580172987,214,462,29.7635605006954,719,64.2559109874826,1.38574132529814
"2085",3222.8452173913,88.2100396301189,39799,10.6657248808052,1474,70.2,60.0407055630936,263,608,29.7175141242938,68.7005649717514,885,1401,71.4,52.6052819414704,178,525,24.1519674355495,737,71.2347354138399,5.56554668874426
"2062",1797.65795541891,75.980212532063,50746,16.0871964679912,1188,64.4,69.1077441077441,272,538,33.1303288672351,65.5298416565164,821,1103,64.7,61.4687216681777,221,424,32.5958702064897,678,62.5368731563422,0.534458660745408
"1044",3364.19310743211,89.1795207269252,48083.2422200834,15.8407240100706,2127,87.7,59.4264221908792,331,916,26.1867088607595,72.4683544303797,1264,2132,89.6,51.4540337711069,212,860,19.3254329990884,1097,78.3956244302643,6.86127586167107
"1046",4780.6252948659,89.2951090953224,44382.5965417867,9.48653354249663,2127,83.4,53.267512929008,292,824,25.7722859664607,72.7272727272727,1133,1969,86.3,47.8923311325546,171,741,18.1336161187699,943,78.5790031813362,7.63866984769084
"2073",2902.01899665552,88.2100396301189,39799,10.6657248808052,1258,67.2,57.0747217806041,230,476,32.033426183844,66.2952646239554,718,1222,65.7,50.6546644844517,183,401,29.5638126009693,619,64.7819063004846,2.4696135828747
"2100",2704.03309547611,86.281286486848,41220.5714285714,12.5491295438508,1355,67.5,61.0332103321033,269,544,32.5272067714631,65.7799274486094,827,1287,65.1,50.4273504273504,206,404,31.7411402157165,649,62.2496147919877,0.786066555746636
"2064",4242.44719508276,77.4561730208433,49424.857898715,15.4329044825384,2379,63.6,65.6578394283312,543,998,34.7631241997439,63.8924455825864,1562,2276,62.2,56.5905096660808,429,782,33.3074534161491,1288,60.7142857142857,1.45567078359485
"1091",4655.56594271207,92.1979934488115,69264.4206702601,13.1808449462268,2319,79,62.0957309184993,451,971,31.3194444444444,67.4305555555556,1440,1982,136.4,55.6004036326943,288,766,26.1343012704174,1102,69.5099818511797,5.18514317402702
"2066",6520.09747742136,42.2377842631813,118028.8727422,48.6168475268564,3763,39.9,76.2955089024714,1295,1530,45.1062347614072,53.2915360501567,2871,3600,38.6,68.1666666666667,1140,1158,46.4547677261614,2454,47.1882640586797,-1.34853296475418
"2123",3302.53872882453,55.6405822388468,113763.923326452,43.7343300967651,2190,42.1,71.8721461187215,734,817,46.6327827191868,51.9059720457433,1574,1886,41.9,63.4676564156946,580,535,48.4544695071011,1197,44.6950710108605,-1.8216867879143
"2087",2544.94069766226,61.4069677167627,85519.0770505385,39.5915572816618,1865,42.7,73.2975871313673,621,724,45.4279444038039,52.962692026335,1367,1715,43.1,66.5889212827988,509,552,44.5709281961471,1142,48.3362521891419,0.857016207656841
"4098",2635.89308824909,46.3138385502471,63769,22.5075528700906,1732,35.4,63.1062355658199,505,563,46.2031107044831,51.5096065873742,1093,1700,35.6,58.8823529411765,463,469,46.2537462537463,1001,46.8531468531469,-0.0506355492631769
"2068",6519.93369033304,65.2873122362901,73669.7529794149,31.906506680871,4174,44.1,71.1547676090081,1270,1655,42.7609427609428,55.7239057239057,2970,3952,43.4,62.2975708502024,1077,1232,43.7449228269699,2462,50.0406173842405,-0.983980066027186
"2106",1639.81928721174,69.6836001512669,62684,28.3434343434343,610,56.4,52.9508196721311,94,223,29.1021671826625,69.0402476780186,323,543,53.8,48.8029465930018,75,171,28.3018867924528,265,64.5283018867924,0.800280390209707
"1066",1222.3207188491,89.1819123028656,45193.3836331979,7.53683654950919,857,74.1,52.6254375729288,175,271,38.8026607538803,60.0886917960089,451,766,76.4,46.2140992167102,111,230,31.3559322033898,354,64.9717514124294,7.44672855049043
"2080",3090.07387003881,77.8825076720737,37002,17.434391631492,1442,68.3,58.252427184466,247,577,29.4047619047619,68.6904761904762,840,1352,136.4,49.8520710059172,217,421,32.1958456973294,674,62.4629080118694,-2.79108379256747
"2114",6441.68977116285,79.607299591762,36233.5708340872,16.7148139722686,2438,57.6,54.7169811320755,424,894,31.784107946027,67.0164917541229,1334,2362,57,49.4919559695174,369,733,31.5654405474765,1169,62.7031650983747,0.218667398550508
"3067",2011,36.5987071108901,120833,60.5355884425652,1546,27.7,81.1125485122898,579,652,46.1722488038278,51.993620414673,1254,1487,25.9,75.5211835911231,566,486,50.4007123775601,1123,43.2769367764915,-4.22846357373236
"4013",1647.80591715976,88.058856819468,40979,7.6889848812095,1007,76.4,54.2204568023833,144,392,26.3736263736264,71.7948717948718,546,969,79.2,45.3044375644995,94,321,21.4123006833713,439,73.120728929385,4.96132569025508
"4026",7393.16874513016,86.4142508684852,40233.6308763784,7.25077601827825,3651,76.1,52.9170090386196,549,1362,28.416149068323,70.4968944099379,1932,3440,75.3,46.6279069767442,383,1138,23.8778054862843,1604,70.9476309226933,4.53834358203869
"4016",4303.2630160718,85.6524049606971,39171.3884730539,8.75055135329218,2402,74.9,57.6186511240633,332,1032,23.9884393063584,74.5664739884393,1384,2276,153.5,50.3075571177504,235,858,20.5240174672489,1145,74.9344978165939,3.46442183910947
"2040",4654,70.7563386334336,22480,10.5338691159587,2574,66.6,57.964257964258,436,1033,29.2225201072386,69.2359249329759,1492,2435,68.1,51.6632443531827,319,870,25.3577106518283,1258,69.1573926868045,3.86480945541031
"2081",1668.78244614563,80.3924574582247,47372,21.2026026475208,904,61.6,62.6106194690266,154,405,27.208480565371,71.5547703180212,566,829,63.9,53.1966224366707,139,277,31.5192743764172,441,62.8117913832199,-4.31079381104621
"4028",4196,80.2669208770257,46553,8.0958999305073,2390,73.8,63.1799163179916,358,1131,23.7086092715232,74.9006622516556,1510,2257,75.7,54.2312804607887,268,912,21.8954248366013,1224,74.5098039215686,1.81318443492187
"4027",2760.65893677532,82.5400040510431,39189,9.75683890577507,1627,66,61.8930547019053,290,704,28.798411122145,69.9106256206554,1007,1541,65.2,53.4068786502271,227,569,27.5820170109356,823,69.1373025516403,1.21639411120938
"2137",2510.15456065391,64.4995597299677,33763,33.140697932874,1225,47.5,65.0612244897959,282,505,35.3826850690088,63.3626097867001,797,1155,47.8,58.7012987012987,249,396,36.7256637168142,678,58.4070796460177,-1.34297864780537
"3073",2133.19016644347,43.6662261657542,93648,61.0716099542915,1646,26.7,75.9416767922236,510,716,40.8,57.28,1250,1571,25.8,70.0190961171228,509,515,46.2727272727273,1100,46.8181818181818,-5.47272727272728
"2010",4056.09638387268,70.7251441691218,38082.7384806974,16.6799479663869,1608,41.5,54.2910447761194,323,535,36.9988545246277,61.282932416953,873,1601,84.7,47.158026233604,278,428,36.8211920529801,755,56.6887417218543,0.177662471647587
"2141",2089.0975,55.0797368127579,79904,35.7308584686775,1437,45.5,72.4425887265136,403,618,38.7127761767531,59.3659942363112,1041,1312,43.8,63.8719512195122,333,435,39.7374701670644,838,51.909307875895,-1.02469399031131
"3066",2748.13568847852,59.0976606015596,54485,14.8473748473748,1945,34.1,74.8586118251928,654,786,44.9175824175824,53.9835164835165,1456,1921,32.6,68.141592920354,617,626,47.135217723453,1309,47.8227654698243,-2.2176353058706
"2092",1072.44319550381,59.0976606015596,54485,14.8473748473748,510,44.1,58.0392156862745,118,172,39.8648648648649,58.1081081081081,296,535,46,47.4766355140187,93,142,36.6141732283465,254,55.9055118110236,3.2506916365184
"3160",2280.29620824837,40.1621590183252,112860.671195652,50.9428468609659,1666,29.2,76.530612244898,679,576,53.2549019607843,45.1764705882353,1275,1575,28.8,67.0476190476191,564,420,53.4090909090909,1056,39.7727272727273,-0.15418894830659
"3041",712.043835616438,54.9019607843137,77321,46.3146314631463,547,27.8,81.1700182815356,223,218,50.2252252252252,49.0990990990991,444,572,26.2,70.6293706293706,211,164,52.2277227722772,404,40.5940594059406,-2.00249754705201
"2051",1087.38459063592,57.5962736972636,51778.9649390244,40.037334151006,728,42.4,57.1428571428571,106,303,25.4807692307692,72.8365384615385,416,584,52.6,52.3972602739726,61,222,19.9346405228758,306,72.5490196078431,5.54612870789341
"4111",1446.54367816092,34.4166395840104,26332,17.7464008859358,464,18.5,43.5344827586207,22,172,10.8910891089109,85.1485148514851,202,429,20.7,34.032634032634,17,126,11.6438356164384,146,86.3013698630137,-0.752746507527464
"4048",4082.25045925046,92.6803401821478,26708.9366980325,5.78396591948109,1993,82.2,51.1289513296538,242,767,23.7487733071639,75.269872423945,1019,1895,85.4,43.6411609498681,166,628,20.0725513905683,827,75.9371221281741,3.67622191659557
"4154",1160.5083963831,42.6229508196721,42526,21.5189873417722,761,41.8,60.9724047306176,197,263,42.4568965517241,56.6810344827586,464,751,40.7,51.1318242343542,156,202,40.625,384,52.6041666666667,1.83189655172414
"3019",1442.33295041164,25.0446517166104,51719,61.1111111111111,785,33.6,65.2229299363057,150,345,29.296875,67.3828125,512,707,34.8,55.4455445544555,136,232,34.6938775510204,392,59.1836734693878,-5.39700255102041
"2122",4579.3393723714,37.7268798617113,53028,47.9278400780107,1803,37.5,54.0210759844703,267,686,27.4127310061602,70.4312114989733,974,1542,43.2,47.4059662775616,183,494,25.0341997264022,731,67.578659370725,2.37853127975797
"2153",902.291777188329,57.1548821548822,45111,34.2488262910798,425,45.2,49.6470588235294,70,136,33.175355450237,64.4549763033175,211,399,42.1,44.3609022556391,52,109,29.3785310734463,177,61.5819209039548,3.79682437679064
"1055",3278.94799270073,61.8282357007085,96470,39.9252860144758,2038,48.4,69.1364082433759,487,897,34.5635202271114,63.6621717530163,1409,1910,50.4,63.0890052356021,395,712,32.7800829875519,1205,59.0871369294606,1.78343723955956
"2091",5908.78811252269,56.4360707608227,45403,49.3812470252261,3216,38.2,55.5348258706468,467,1284,26.1478163493841,71.8924972004479,1786,2934,38.9,50.920245398773,398,964,26.6398929049531,1494,64.524765729585,-0.492076555569042
"2111",2764.97563329334,72.9111836793302,30620.4207145725,14.6347949210247,1266,53.9,52.9225908372828,215,441,32.089552238806,65.8208955223881,670,1112,56,49.0107913669065,170,351,31.1926605504587,545,64.4036697247706,0.896891688347253
"3015",1513.14635839494,54.3185356681065,43639.2506811989,37.2319980469981,1043,42.5,76.510067114094,322,463,40.3508771929825,58.0200501253133,798,982,41.1,68.3299389002037,291,350,43.3681073025335,671,52.1609538002981,-3.01723010955108
"3056",4240.44424020709,49.5353673777321,50197.5657894737,37.7274813047593,2368,38.1,59.9662162162162,496,898,34.9295774647887,63.2394366197183,1420,2208,37.3,53.1702898550725,450,640,38.3304940374787,1174,54.5144804088586,-3.40091657268998
"3105",5799.92372881356,38.6111942532176,71154,28.8107597923549,3521,34.2,69.9517182618574,1185,1226,48.1120584652862,49.7766950872919,2463,3255,31.8,61.0445468509985,1006,829,50.6290890790136,1987,41.7211877201812,-2.51703061372736
"3152",4513.87614049745,28.9410632435747,58285.8367777309,61.9126301353311,1955,29.9,60.0511508951407,359,789,30.5792163543441,67.206132879046,1174,1549,67.3,51.6462233699161,261,481,32.625,800,60.125,-2.04578364565588
"2149",7027.68082499228,41.2104786930463,41976.2520141798,31.1122808431974,2405,36.6,54.4282744282744,386,901,29.4881588999236,68.8311688311688,1309,2130,34.3,43.2394366197183,271,578,29.4245385450597,921,62.757871878393,0.0636203548638861
"3175",868.132004125129,46.5214564369311,68033,47.4120082815735,628,37.9,74.6815286624204,218,247,46.4818763326226,52.6652452025586,469,591,36.2,67.8510998307953,191,185,47.6309226932668,401,46.1346633416459,-1.14904636064423
"3079",4593.66963402572,43.9636363636364,83750,67.8501469147894,3286,20.8,76.1716372489349,1211,1267,48.381941669996,50.6192568917299,2503,3083,19.1,70.6779111255271,1154,900,52.9600734281781,2179,41.3033501606241,-4.57813175818207
"3014",868.215960659137,55.1825893323997,67870.6025157233,30.9210329062667,568,38.6,69.1901408450704,186,198,47.3282442748092,50.381679389313,393,569,37.8,63.9718804920914,160,177,43.956043956044,364,48.6263736263736,3.3722003187652
"2134",4000,52.675,30208,12.2799664710813,1675,41.9,47.2238805970149,236,529,29.8356510745891,66.8773704171934,791,1501,43,42.7714856762159,175,409,27.2585669781931,642,63.7071651090343,2.57708409639598
"2089",1239.0391138412,93.9055556863056,33633.0344827586,4.24036841948933,575,88.7,43.8260869565217,49,202,19.4444444444444,80.1587301587302,252,520,89.4,40.1923076923077,36,166,17.2248803827751,209,79.4258373205742,2.21956406166933
"2067",475.632341425215,87.8454680534918,44363,16.1742613920881,269,63.2,67.2862453531598,35,145,19.3370165745856,80.110497237569,181,282,64.9,60.2836879432624,30,130,17.6470588235294,170,76.4705882352941,1.68995775105622
"1088",1936.64504504504,95.2526799387443,40724,4.87656202377324,1025,87.3,47.1219512195122,115,352,23.8095238095238,72.8778467908903,483,995,90.1,40.6030150753769,75,320,18.5643564356436,404,79.2079207920792,5.24516737388024
"2152",980.909090909091,80.259499536608,18700,18.078381795196,687,65.9,45.9970887918486,76,235,24.0506329113924,74.3670886075949,316,687,68,39.7379912663755,35,217,12.8205128205128,273,79.4871794871795,11.2301200908796
"1117",706.946298342541,94.315915436777,71569,11.6543871399866,366,78.7,55.4644808743169,78,123,38.423645320197,60.5911330049261,203,355,79.2,47.0422535211268,50,114,29.940119760479,167,68.2634730538922,8.483525559718
"1123",947.014509746446,81.3148071339693,65519,10.1487603305785,620,62.9,56.7741935483871,183,168,51.9886363636364,47.7272727272727,352,507,60,52.465483234714,122,135,45.8646616541353,266,50.7518796992481,6.12397470950103
"2009",7667.72616835787,51.6081540203851,31373,19.9890370911749,2358,35.6,51.9508057675997,317,892,25.8775510204082,72.8163265306122,1225,2100,37.5,48.0476190476191,258,666,25.5698711595639,1009,66.005946481665,0.307679860844239
"2075",2618.09786029382,89.8737697831639,31136.3621416526,6.00777150081477,1142,82.5,44.4833625218914,89,414,17.5196850393701,81.496062992126,508,1129.12990409765,30.2617843650102,38.003663003663,51.010752688172,365.347282766638,11.8875502008032,429.110723626853,85.140562248996,5.63213483856686
"2105",1366.69538067532,95.2661366239768,33507.8044596913,7.39984088282449,610,88.7,51.1475409836066,73,236,23.3974358974359,75.6410256410256,312,569.354520077303,22.8092334120679,42.6121372031662,38.3074940949109,197.296113377711,15.7894736842105,242.614129267769,81.3209494324045,7.60796221322537
"3195",3333.9120041349,43.054445839516,40000,65.6544054747648,2378,39,53.6585365853659,323,926,25.3134796238245,72.5705329153605,1276,1570.62425747921,10.3690463332973,54.8197650870798,313.934010152284,479.011772329625,36.4610269671223,861.012528350794,55.6335426671592,-11.1475473432978
"1068",3436.31757229107,66.0126138752628,65495,14.4162146731373,2159,53.5,60.6762389995368,576,702,43.969465648855,53.587786259542,1310,1131.91822214009,27.7102384032526,48.3429076447194,229.584827203844,288.606634633155,41.9561243144424,547.202180742931,52.7422303473492,2.01334133441254
"4068",839.652070283973,38.4420764364777,89344.7495987159,37.5307163612369,673,31.2,71.3224368499257,163,310,33.9583333333333,64.5833333333333,480,251,36.7,60.9561752988048,61,81,39.8692810457516,153,52.9411764705882,-5.9109477124183
"4084",1237.60934109816,56.6904105675392,53186.9858256556,14.832549425136,665,44.5,57.4436090225564,99,274,25.9162303664921,71.7277486910995,382,433,46,42.9561200923788,53,127,28.494623655914,186,68.2795698924731,-2.57839328942183
"4077",8309.37806723682,63.4932897418781,67233.4150567849,13.6798058772854,3486,51.2,62.4784853700516,811,1334,37.2359963269054,61.2488521579431,2178,2473,49.5,54.3469470279013,467,821,34.7470238095238,1344,61.0863095238095,2.48897251738161
"4086",691.169714469041,46.0863377609108,63051,17.9347826086957,546,45.4,60.2564102564103,208,117,63.2218844984802,35.5623100303951,329,478,42.7,51.255230125523,154,81,62.8571428571429,245,33.0612244897959,0.364741641337389
"4073",2836.08175901737,63.1092846356377,69033.4812419146,14.5695698605285,1780,48,61.7415730337079,548,538,49.8635122838945,48.9535941765241,1099,1495,44.7,54.5819397993311,385,386,47.1813725490196,816,47.3039215686275,2.68213973487484
"4001",4058.95106419066,56.1987432651887,53827.8192975032,42.7754483499285,3196,26.4,66.39549436796,608,1473,28.6522148916117,69.4156456173421,2122,2071,30,57.6533075808788,307,805,25.7118927973199,1194,67.4204355108878,2.94032209429175
"4005",3162.86219291604,59.8159395265138,48915.0385704175,30.2160408953548,1866,56.9,55.9485530546624,193,828,18.4865900383142,79.3103448275862,1044,1688,61.3,45.5568720379147,117,610,15.2145643693108,769,79.3237971391417,3.27202566900338
"4006",1039.26666666667,64.6079111727967,48683,22.6241900647948,708,40,59.8870056497175,89,328,20.9905660377358,77.3584905660377,424,560.30053667263,35.6893559928444,49.468085106383,48.4302325581395,200.426654740608,17.4731182795699,277.169946332737,72.3118279569892,3.51744775816596
"1036",6837.66343975283,67.7215650850248,58570.1515462407,13.979852908484,3729,58.5,56.9857870742826,763,1335,35.9058823529412,62.8235294117647,2125,3406,55.2,50.6459189665297,644,996,37.3333333333333,1725,57.7391304347826,-1.42745098039216
"4033",7230.36972147349,60.0193076816991,41541,14.5032051282051,3410,53.8,59.0909090909091,645,1343,32.0099255583127,66.6501240694789,2015,2952,53.4,54.7425474254742,545,1018,33.7252475247525,1616,62.9950495049505,-1.71532196643982
"4062",1360.87219617769,50.6888389440817,34607.2735714286,13.8790938523106,738,55.4,62.059620596206,145,310,31.6593886462882,67.6855895196507,458,634,50.6,54.416403785489,104,229,30.1449275362319,345,66.3768115942029,1.51446111005632
"4034",3227.34854366464,53.8429738832371,38537.2651617251,17.1811964493003,1787,48.4,56.4633463905988,334,666,33.1020812685828,66.005946481665,1009,1747,44.8,50.7727532913566,265,595,29.8759864712514,887,67.0800450958286,3.22609479733135
"4036",4668.30059767668,51.6603408624796,35874.2989400822,14.9283281820701,2694,30.6,58.7973273942094,277,1280,17.4873737373737,80.8080808080808,1584,2653,27.9,53.4112325669054,248,1127,17.5017642907551,1417,79.5342272406493,-0.0143905533813822
"4082",4402.61473607038,49.586168843112,36176,10.6020942408377,2088,33.9,46.3122605363985,183,765,18.9245087900724,79.1106514994829,967,1972,31.6,38.2860040567951,89,641,11.7880794701987,755,84.9006622516556,7.13642931987371
"1034",4394.06882325977,49.8132427843803,104097,35.7647508115333,4352,31.3,72.1507352941177,1374,1707,43.7579617834395,54.3630573248408,3140,2802.55549734791,17.9045249165084,61.3487133984028,826.592233645472,784.317660925938,48.0763667920162,1719.33173989916,45.6175875036159,-4.3184050085767
"1081",2626.19954303123,58.8865205034511,88920,33.9202177426214,1901,19,68.8058916359811,761,527,58.1804281345566,40.2905198776758,1308,1332,14.9,63.8888888888889,557,255,65.4524089306698,851,29.9647473560517,-7.27198079611323
"1094",5730.59567456231,70.9149242172807,44153,12.9240374609781,2598,59.2,60.8160123171671,562,992,35.5696202531646,62.7848101265823,1580,1482,61.3,51.0796221322537,223,489,29.4583883751651,757,64.5970937912814,6.11123187799944
"1061",6904.67166161023,88.9189478613706,47069.9501677048,5.3200186884152,2817,78.8,47.3198438054668,335,974,25.1312828207052,73.0682670667667,1333,2550,79.1,41.5294117647059,198,816,18.6968838526912,1059,77.0538243626062,6.43439896801396
"2101",2255.84841166636,54.9134036144578,114620,44.2313281022958,1526,40.2,74.9672346002621,574,552,50.1748251748252,48.2517482517483,1144,1334.50884507042,10.2515830985915,60.7025670719938,369.88123943662,381.729802816901,45.6597774244833,810.081126760563,47.1224165341812,4.51504775034187
"4020",3083.7912576148,70.8270145735779,53944.218328841,28.2170616742723,1421,51.4,57.2132301196341,305,496,37.5153751537515,61.0086100861009,813,824,47.7,49.6359223300971,163,224,39.8533007334963,409,54.7677261613692,-2.33792557974479
"1057",5550,77.4054054054054,44098,5.74869969887764,2544,59.8,53.3411949685535,701,643,51.6580692704495,47.3839351510685,1357,2093,57.7,46.583850931677,463,466,47.4871794871795,975,47.7948717948718,4.17088978327003
"1064",1973.83170220064,84.9222572917352,50144.0331125828,7.63940838188806,1313,69.9,54.8362528560548,310,403,43.0555555555556,55.9722222222222,720,1265.98445792267,65.2940485216073,46.3489623366641,246.190674753601,315.279757391964,41.9568822553897,586.770659590599,53.7313432835821,1.09867330016584
"1067",4184.75622379409,68.9263436525909,61941.2872750643,12.345037026795,3265,60.1,60.9800918836141,1098,878,55.1481667503767,44.0984429934706,1991,2758.46821289965,60.2620587691739,50.7146505361441,753.627887636296,594.103030863057,53.8710623465512,1398.94751432268,42.4678570697273,1.27710440382554
"1095",1049.4701912261,11.7091595845137,60781,26.9035532994924,370,11.6,46.4864864864865,72,94,41.8604651162791,54.6511627906977,172,259.164845173042,10.4307832422587,39.3188854489164,43.327868852459,41.7231329690346,42.5196850393701,101.90072859745,40.9448818897638,-0.659219923091008
"4101",1258.26272123894,39.6075894782234,67412,25.0809061488673,1160,33.1,63.8793103448276,435,293,58.7044534412955,39.5411605937922,741,1055,32.2,52.7014218009479,327,219,58.8129496402878,556,39.3884892086331,-0.108496198992221
"4069",738.259085382473,40.5606802938902,66770.4518388792,24.0296375370032,968,28.3,79.4421487603306,471,291,61.2483745123537,37.8413524057217,769,934,26.6,71.3062098501071,418,222,62.7627627627628,666,33.3333333333333,-1.51438825040906
"4113",1964.71334166816,39.3180993833877,31333,8.16917728852839,959,36.4,53.0761209593326,95,411,18.664047151277,80.7465618860511,509,892,34.6,45.4035874439462,61,324,15.0617283950617,405,80,3.60231875621528
"4070",5302.84595435563,62.5985517337881,64349.9944092434,13.3555494810897,3216,42.4,66.1691542288557,602,1494,28.2894736842105,70.2067669172932,2128,2719,38.2,58.9187201176903,411,1133,25.6554307116105,1602,70.7240948813982,2.63404297260004
"4189",1224.32875298263,49.8572967742458,77970.3182332956,29.5295806302062,998,34.8,59.1182364729459,189,396,32.0338983050847,67.1186440677966,590,592.606508192938,12.4308792984076,54.2640990371389,104.745441957074,200.524348026771,32.5728770595691,321.572582506347,62.3574144486692,-0.538978754484326
"4198",2045.62884129307,43.4488097542094,74531,20.8452312964021,1801,30.1,56.0799555802332,268,726,26.5346534653465,71.8811881188119,1010,1723,29,51.4799767846779,274,558,30.8906426155581,887,62.9086809470124,-4.35598915021152
"4150",2107.4926167354,43.4488097542094,74531,20.8452312964021,1875,29.8,64.6933333333333,377,814,31.0799670239077,67.1063478977741,1213,1559,26.5,55.9974342527261,275,540,31.5005727376861,873,61.8556701030928,-0.420605713778471
"4200",4881.04490057729,71.4823046674645,72394,26.9253208868145,2812,68.6,71.5860597439545,657,1318,32.6378539493294,65.4744162940884,2013,1942,68.1,62.3069001029866,383,780,31.6528925619835,1210,64.4628099173554,0.984961387345891
"1128",3430.35078185036,66.0473977752023,65445.9727727357,14.3910274942787,1670,51.3,61.5568862275449,401,607,39.0077821011673,59.0466926070039,1028,1147.44871978722,29.0969195853148,47.8408809797388,230.459416307401,286.567201534754,41.9818916420742,548.949576336943,52.2028277072319,-2.97410954090684
"2136",5521.92132209005,63.3006917617465,104746,38.4989463446264,4255,39.7,72.4324324324324,1310,1712,42.5048669695003,55.5483452303699,3082,3846.49115492958,29.5484169014084,60.7025670719938,1066.11876056338,1100.2701971831,45.6597774244833,2334.91887323944,47.1224165341812,-3.15491045498298
"4083",854.733201581028,31.9514472455649,92183,41.9993401517651,871,22.2,65.6716417910448,222,326,38.8111888111888,56.993006993007,572,771.232774116237,3.09864190133813,56.64,158.908228480128,249.536648691831,36.3779033270559,436.826243259437,57.1249215317012,2.43328548413294
"4109",1986.00970229186,52.9666940180399,81632.7802882743,27.5006243902828,1386,26.5,65.5844155844156,335,556,36.8536853685369,61.1661166116612,909,861.393491807062,18.0691207015924,54.2640990371389,152.254558042926,291.475651973229,32.5728770595691,467.427417493653,62.3574144486692,4.28080830896777
"4074",3198.39967506093,65.3865979381443,48240,7.42725880551302,2307,53.1,57.1738188123104,719,574,54.510993176649,43.5178165276725,1319,2062,52.9,50.1454898157129,543,446,52.5145067698259,1034,43.1334622823985,1.99648640682306
"1058",3727.98622306903,81.3148071339693,65519,10.1487603305785,2814,66.1,53.8734896943852,721,783,47.5593667546174,51.6490765171504,1516,2475,67.1,48.1616161616162,540,601,45.3020134228188,1192,50.4194630872483,2.25735333179862
"1107",4873.63893392785,84.8599971858731,27344,11.1697247706422,3210,69.3,54.6417445482866,783,943,44.6408209806157,53.7628278221209,1754,2701,69.1,46.7974824139208,521,692,41.2183544303797,1264,54.746835443038,3.42246655023599
"1102",1523.23723145521,84.8599971858731,27344,11.1697247706422,1052,56.7,59.1254752851711,325,288,52.2508038585209,46.3022508038585,622,917,54.6,54.6346782988004,265,211,52.8942115768463,501,42.1157684630739,-0.643407718325406
